fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00007709	MMT00070677	0.0504822211446379	undirected	Ehd2	Il1r1
MMT00007709	MMT00071411	0.0526250266875733	undirected	Ehd2	Slc30a2
MMT00007709	MMT00073365	0.0669509469855795	undirected	Ehd2	Itih4
MMT00007709	MMT00074488	0.050059899360632	undirected	Ehd2	Epb4.1l2
MMT00007836	MMT00017456	0.0531145336159377	undirected	NA	E430007K15Rik
MMT00007836	MMT00025048	0.101936622655425	undirected	NA	Sctr
MMT00007836	MMT00027378	0.0755993800619492	undirected	NA	Itih3
MMT00007836	MMT00027861	0.142467379900145	undirected	NA	Orm2
MMT00007836	MMT00034467	0.0612002270795449	undirected	NA	E130307J04Rik
MMT00007836	MMT00038270	0.080168612748544	undirected	NA	Serpina10
MMT00007836	MMT00042929	0.0553882664203792	undirected	NA	Lbp
MMT00007836	MMT00050031	0.0980892512153624	undirected	NA	A230035L05Rik
MMT00007836	MMT00055005	0.0542614515717575	undirected	NA	Slc22a7
MMT00007836	MMT00060559	0.0848790249141366	undirected	NA	Fgb
MMT00007836	MMT00061739	0.0537277376796551	undirected	NA	Ppm1f
MMT00007836	MMT00064235	0.0509919244679748	undirected	NA	Ang1
MMT00007836	MMT00071411	0.0508185482615547	undirected	NA	Slc30a2
MMT00007836	MMT00073157	0.0569910000648881	undirected	NA	1700021K02Rik
MMT00007836	MMT00073365	0.0805449370239662	undirected	NA	Itih4
MMT00007836	MMT00082041	0.058870603332582	undirected	NA	Dnajc12
MMT00007847	MMT00016835	0.0513025037039506	undirected	Gal3st1	Gpld1
MMT00007847	MMT00039459	0.0765450967661487	undirected	Gal3st1	Fsp27
MMT00007847	MMT00040982	0.0517711301124039	undirected	Gal3st1	D19Wsu12e
MMT00007847	MMT00056866	0.0568896765725462	undirected	Gal3st1	Anxa5
MMT00007847	MMT00063359	0.0724837510531971	undirected	Gal3st1	1110028A07Rik
MMT00007847	MMT00078851	0.0633753942737679	undirected	Gal3st1	F7
MMT00007859	MMT00010873	0.069417014263745	undirected	Npdc1	Atp8b2
MMT00007859	MMT00028633	0.0500385743384002	undirected	Npdc1	Frzb
MMT00007859	MMT00031263	0.061341653096894	undirected	Npdc1	Tuba1
MMT00007859	MMT00043537	0.0564126112759805	undirected	Npdc1	Col6a3
MMT00007859	MMT00055441	0.0663441833412938	undirected	Npdc1	Tax1bp3
MMT00007859	MMT00056798	0.0581102288502586	undirected	Npdc1	2310016C16Rik
MMT00007859	MMT00056866	0.0813029593228317	undirected	Npdc1	Anxa5
MMT00007859	MMT00064433	0.0530573209432469	undirected	Npdc1	Rcn3
MMT00007859	MMT00064617	0.0518994914932748	undirected	Npdc1	Vim
MMT00007859	MMT00065115	0.0616705213966204	undirected	Npdc1	Fbn1
MMT00007859	MMT00067525	0.0544705981209552	undirected	Npdc1	Ddah2
MMT00007859	MMT00067823	0.0787222631430406	undirected	Npdc1	Anxa2
MMT00007859	MMT00071242	0.061548534404856	undirected	Npdc1	2610001E17Rik
MMT00007859	MMT00074488	0.0520149903206004	undirected	Npdc1	Epb4.1l2
MMT00007859	MMT00074541	0.0507468124882235	undirected	Npdc1	Nid1
MMT00007859	MMT00075402	0.0559473737904961	undirected	Npdc1	Thbs2
MMT00007859	MMT00078015	0.0565925761781361	undirected	Npdc1	Col1a1
MMT00007859	MMT00078851	0.0639379662708147	undirected	Npdc1	F7
MMT00007963	MMT00039459	0.0563142884685952	undirected	Sdcbp2	Fsp27
MMT00007963	MMT00056866	0.0754701493122982	undirected	Sdcbp2	Anxa5
MMT00007963	MMT00067823	0.0676467815959955	undirected	Sdcbp2	Anxa2
MMT00007963	MMT00078851	0.0663772090436814	undirected	Sdcbp2	F7
MMT00007995	MMT00010542	0.0502176861722806	undirected	Sh3bp4	Col16a1
MMT00007995	MMT00081571	0.0581405654542579	undirected	Sh3bp4	Nptxr
MMT00008094	MMT00010873	0.0834270766360796	undirected	Rtn1	Atp8b2
MMT00008094	MMT00012203	0.0541223622709908	undirected	Rtn1	4632428N05Rik
MMT00008094	MMT00013100	0.0598781743293675	undirected	Rtn1	2810489O06Rik
MMT00008094	MMT00018085	0.0579019274471091	undirected	Rtn1	C1qr1
MMT00008094	MMT00021805	0.062070563582089	undirected	Rtn1	Igfbp7
MMT00008094	MMT00028633	0.056098780671734	undirected	Rtn1	Frzb
MMT00008094	MMT00028861	0.0620510447906298	undirected	Rtn1	Mest
MMT00008094	MMT00031263	0.0689662352171223	undirected	Rtn1	Tuba1
MMT00008094	MMT00031650	0.0572760508906353	undirected	Rtn1	Eml1
MMT00008094	MMT00032545	0.0661247461983863	undirected	Rtn1	Tm4sf6
MMT00008094	MMT00043964	0.0639612954473856	undirected	Rtn1	Lxn
MMT00008094	MMT00049556	0.0537422179887441	undirected	Rtn1	Matn2
MMT00008094	MMT00050363	0.0624959932930982	undirected	Rtn1	Map4k4
MMT00008094	MMT00050552	0.0524945220026796	undirected	Rtn1	NA
MMT00008094	MMT00052695	0.0513157947672342	undirected	Rtn1	Proz
MMT00008094	MMT00053218	0.074901509963818	undirected	Rtn1	Armcx2
MMT00008094	MMT00055005	0.0578318286013223	undirected	Rtn1	Slc22a7
MMT00008094	MMT00056798	0.0747921964245073	undirected	Rtn1	2310016C16Rik
MMT00008094	MMT00056866	0.0559160928282529	undirected	Rtn1	Anxa5
MMT00008094	MMT00064433	0.0575769659553457	undirected	Rtn1	Rcn3
MMT00008094	MMT00064617	0.0574555885451225	undirected	Rtn1	Vim
MMT00008094	MMT00067156	0.0527276835285827	undirected	Rtn1	Emcn
MMT00008094	MMT00067823	0.0697260021166679	undirected	Rtn1	Anxa2
MMT00008094	MMT00068861	0.062202406333199	undirected	Rtn1	Cd63
MMT00008094	MMT00071242	0.0633483173824348	undirected	Rtn1	2610001E17Rik
MMT00008094	MMT00072042	0.0647143119262821	undirected	Rtn1	Col14a1
MMT00008094	MMT00074488	0.0671412480697011	undirected	Rtn1	Epb4.1l2
MMT00008094	MMT00075402	0.0619874099906035	undirected	Rtn1	Thbs2
MMT00008094	MMT00078851	0.0522953030350755	undirected	Rtn1	F7
MMT00008463	MMT00009857	0.0500073552520487	undirected	Pdir	Fbln2
MMT00008463	MMT00011876	0.0502236460802425	undirected	Pdir	0610039N19Rik
MMT00008463	MMT00013100	0.0586845545078594	undirected	Pdir	2810489O06Rik
MMT00008463	MMT00014558	0.0580052567504675	undirected	Pdir	9030624L02Rik
MMT00008463	MMT00015563	0.0581968359716895	undirected	Pdir	Ppm1l
MMT00008463	MMT00017456	0.0590034187399833	undirected	Pdir	E430007K15Rik
MMT00008463	MMT00018479	0.0649293577575105	undirected	Pdir	Slc39a14
MMT00008463	MMT00018643	0.0593504227426835	undirected	Pdir	C86987
MMT00008463	MMT00019744	0.0708878005583479	undirected	Pdir	1300018K11Rik
MMT00008463	MMT00021004	0.066982110652874	undirected	Pdir	Xbp1
MMT00008463	MMT00021090	0.0587935328133507	undirected	Pdir	Plxnb1
MMT00008463	MMT00021805	0.0585378359631755	undirected	Pdir	Igfbp7
MMT00008463	MMT00022230	0.0597054908173469	undirected	Pdir	Prss21
MMT00008463	MMT00022657	0.0590489749721311	undirected	Pdir	C8b
MMT00008463	MMT00024723	0.0529416805121793	undirected	Pdir	Gsta2
MMT00008463	MMT00025842	0.0539804920461515	undirected	Pdir	Socs3
MMT00008463	MMT00025886	0.0837360193851924	undirected	Pdir	Tgm1
MMT00008463	MMT00026028	0.0894506281202368	undirected	Pdir	AI324046
MMT00008463	MMT00027378	0.0850253315556523	undirected	Pdir	Itih3
MMT00008463	MMT00027989	0.0544542002933128	undirected	Pdir	BC014805
MMT00008463	MMT00028861	0.0669763155262215	undirected	Pdir	Mest
MMT00008463	MMT00030465	0.0592668915259591	undirected	Pdir	Arhgap24
MMT00008463	MMT00030931	0.0550115459109147	undirected	Pdir	Apom
MMT00008463	MMT00031086	0.0611289759447057	undirected	Pdir	Krt1-23
MMT00008463	MMT00031229	0.0543990826804779	undirected	Pdir	Avpr1a
MMT00008463	MMT00031586	0.0746624176762742	undirected	Pdir	Ces2
MMT00008463	MMT00032175	0.0521037887208089	undirected	Pdir	Fa2h
MMT00008463	MMT00033171	0.074544699354412	undirected	Pdir	Serpina11
MMT00008463	MMT00034467	0.0797573161582502	undirected	Pdir	E130307J04Rik
MMT00008463	MMT00034709	0.0594604823813988	undirected	Pdir	BC011468
MMT00008463	MMT00034916	0.0600297349126167	undirected	Pdir	Cyp2g1
MMT00008463	MMT00035158	0.0579744525748612	undirected	Pdir	5730469M10Rik
MMT00008463	MMT00038270	0.075869784406247	undirected	Pdir	Serpina10
MMT00008463	MMT00039764	0.0537731717933948	undirected	Pdir	Timp3
MMT00008463	MMT00040888	0.0508788002673536	undirected	Pdir	Postn
MMT00008463	MMT00042929	0.0596922998269259	undirected	Pdir	Lbp
MMT00008463	MMT00042972	0.052088806418215	undirected	Pdir	Aox1
MMT00008463	MMT00045252	0.0511768295729647	undirected	Pdir	Stat3
MMT00008463	MMT00046778	0.0506160532914981	undirected	Pdir	Armcx1
MMT00008463	MMT00049743	0.0569730208505694	undirected	Pdir	NA
MMT00008463	MMT00050086	0.0505092891813141	undirected	Pdir	Gfra1
MMT00008463	MMT00050552	0.0524517279208867	undirected	Pdir	NA
MMT00008463	MMT00051292	0.0542868045275306	undirected	Pdir	Egfr
MMT00008463	MMT00052695	0.0660660183990853	undirected	Pdir	Proz
MMT00008463	MMT00053218	0.056673792417768	undirected	Pdir	Armcx2
MMT00008463	MMT00054705	0.0580390913890307	undirected	Pdir	Slc13a3
MMT00008463	MMT00054735	0.074776436896343	undirected	Pdir	BC038881
MMT00008463	MMT00055005	0.0835803131132749	undirected	Pdir	Slc22a7
MMT00008463	MMT00055391	0.070727886432751	undirected	Pdir	Serpina3n
MMT00008463	MMT00056584	0.0694348578562566	undirected	Pdir	Trfr2
MMT00008463	MMT00056798	0.0546208373886783	undirected	Pdir	2310016C16Rik
MMT00008463	MMT00056866	0.0620544297191678	undirected	Pdir	Anxa5
MMT00008463	MMT00058021	0.0651107053256162	undirected	Pdir	Dnaic1
MMT00008463	MMT00060559	0.0695979145327952	undirected	Pdir	Fgb
MMT00008463	MMT00061509	0.0542813337994249	undirected	Pdir	Fabp4
MMT00008463	MMT00061815	0.0572917402744925	undirected	Pdir	Arhgap18
MMT00008463	MMT00061998	0.0556988365580882	undirected	Pdir	Cpb2
MMT00008463	MMT00062460	0.0686938985336566	undirected	Pdir	Ntf3
MMT00008463	MMT00062990	0.0663265765183929	undirected	Pdir	Hc
MMT00008463	MMT00064235	0.0567594974020934	undirected	Pdir	Ang1
MMT00008463	MMT00065001	0.0656377941494111	undirected	Pdir	Ehhadh
MMT00008463	MMT00065159	0.0741687172883934	undirected	Pdir	Kng2
MMT00008463	MMT00067008	0.0502998832220258	undirected	Pdir	Prdc
MMT00008463	MMT00067079	0.0575623992635011	undirected	Pdir	Fetub
MMT00008463	MMT00067156	0.0561876997339389	undirected	Pdir	Emcn
MMT00008463	MMT00067261	0.0675928217433531	undirected	Pdir	Serpinf2
MMT00008463	MMT00067823	0.0776405448820596	undirected	Pdir	Anxa2
MMT00008463	MMT00069884	0.051076707125054	undirected	Pdir	NA
MMT00008463	MMT00070677	0.0630265128344012	undirected	Pdir	Il1r1
MMT00008463	MMT00071189	0.0526679314653526	undirected	Pdir	S100a10
MMT00008463	MMT00071242	0.054878311034915	undirected	Pdir	2610001E17Rik
MMT00008463	MMT00071411	0.0763338090656748	undirected	Pdir	Slc30a2
MMT00008463	MMT00071772	0.0638766430345019	undirected	Pdir	AI428936
MMT00008463	MMT00072042	0.0646162874182983	undirected	Pdir	Col14a1
MMT00008463	MMT00073157	0.0721114134752919	undirected	Pdir	1700021K02Rik
MMT00008463	MMT00073365	0.0692346621990603	undirected	Pdir	Itih4
MMT00008463	MMT00073735	0.066014162838838	undirected	Pdir	Slc37a1
MMT00008463	MMT00074488	0.0529292177108425	undirected	Pdir	Epb4.1l2
MMT00008463	MMT00074580	0.0503676476722034	undirected	Pdir	Mbl1
MMT00008463	MMT00078732	0.0524390874931236	undirected	Pdir	9430028I06Rik
MMT00008463	MMT00078851	0.0874465181168228	undirected	Pdir	F7
MMT00008463	MMT00078976	0.065490002020771	undirected	Pdir	Cd36
MMT00008463	MMT00079144	0.0591445348348196	undirected	Pdir	Pde6h
MMT00008463	MMT00081331	0.0793683840564885	undirected	Pdir	Itih1
MMT00008463	MMT00082041	0.0585164467270794	undirected	Pdir	Dnajc12
MMT00008463	MMT00082551	0.0570376267746327	undirected	Pdir	Lrg1
MMT00008968	MMT00010873	0.0745628866982471	undirected	Ggta1	Atp8b2
MMT00008968	MMT00012203	0.0555177804294032	undirected	Ggta1	4632428N05Rik
MMT00008968	MMT00021805	0.0552895692946731	undirected	Ggta1	Igfbp7
MMT00008968	MMT00028861	0.057527855227173	undirected	Ggta1	Mest
MMT00008968	MMT00031263	0.0538525177836035	undirected	Ggta1	Tuba1
MMT00008968	MMT00032545	0.0586930124484096	undirected	Ggta1	Tm4sf6
MMT00008968	MMT00043964	0.0605253511193379	undirected	Ggta1	Lxn
MMT00008968	MMT00050363	0.0746132716098678	undirected	Ggta1	Map4k4
MMT00008968	MMT00052695	0.0536091093242023	undirected	Ggta1	Proz
MMT00008968	MMT00053218	0.0699420143197954	undirected	Ggta1	Armcx2
MMT00008968	MMT00056798	0.0504690512675302	undirected	Ggta1	2310016C16Rik
MMT00008968	MMT00064617	0.0616327069852416	undirected	Ggta1	Vim
MMT00008968	MMT00067156	0.0554231139150653	undirected	Ggta1	Emcn
MMT00008968	MMT00067823	0.0714893286611664	undirected	Ggta1	Anxa2
MMT00008968	MMT00071242	0.0596946219638558	undirected	Ggta1	2610001E17Rik
MMT00008968	MMT00074488	0.0622533787799002	undirected	Ggta1	Epb4.1l2
MMT00008970	MMT00009690	0.124181998094402	undirected	NA	NA
MMT00008970	MMT00010907	0.123667889943989	undirected	NA	Zfp503
MMT00008970	MMT00012203	0.0629650737096744	undirected	NA	4632428N05Rik
MMT00008970	MMT00014630	0.0530736802769842	undirected	NA	Cnr2
MMT00008970	MMT00015180	0.0715716762778642	undirected	NA	1500041B16Rik
MMT00008970	MMT00015289	0.0750268541045329	undirected	NA	Akr1b8
MMT00008970	MMT00015674	0.099681215620567	undirected	NA	Agpt2
MMT00008970	MMT00017188	0.0686966713531608	undirected	NA	Ian6
MMT00008970	MMT00018071	0.1012172773468	undirected	NA	Tek
MMT00008970	MMT00018085	0.0819168932413863	undirected	NA	C1qr1
MMT00008970	MMT00020883	0.0523439256149343	undirected	NA	Kit
MMT00008970	MMT00021643	0.0946448755543278	undirected	NA	Fgd5
MMT00008970	MMT00022098	0.0529842981864997	undirected	NA	Bcl6b
MMT00008970	MMT00024107	0.0773524986646091	undirected	NA	5730485H21Rik
MMT00008970	MMT00024492	0.0672126112018253	undirected	NA	F2r
MMT00008970	MMT00025030	0.0626171790387594	undirected	NA	Inhbb
MMT00008970	MMT00025256	0.0533116579835092	undirected	NA	Gmpr
MMT00008970	MMT00028568	0.104763116898296	undirected	NA	Tfpi
MMT00008970	MMT00028861	0.0790852037393494	undirected	NA	Mest
MMT00008970	MMT00030800	0.0951636919169661	undirected	NA	Ramp2
MMT00008970	MMT00031263	0.0515568269434878	undirected	NA	Tuba1
MMT00008970	MMT00031650	0.0674512428782573	undirected	NA	Eml1
MMT00008970	MMT00031751	0.0579511650552535	undirected	NA	Rasip1
MMT00008970	MMT00032840	0.150958667610802	undirected	NA	Esam1
MMT00008970	MMT00035984	0.158140573855184	undirected	NA	Cyp4b1
MMT00008970	MMT00039183	0.0592391055530187	undirected	NA	Akap12
MMT00008970	MMT00043939	0.106621664782375	undirected	NA	Gpihbp1
MMT00008970	MMT00043964	0.073104394573746	undirected	NA	Lxn
MMT00008970	MMT00044287	0.114937925259732	undirected	NA	Mmrn2
MMT00008970	MMT00046778	0.0931960977136051	undirected	NA	Armcx1
MMT00008970	MMT00050363	0.0501220714953463	undirected	NA	Map4k4
MMT00008970	MMT00050552	0.0618139432585155	undirected	NA	NA
MMT00008970	MMT00052859	0.0803132854148687	undirected	NA	Lama4
MMT00008970	MMT00053218	0.0693063069445372	undirected	NA	Armcx2
MMT00008970	MMT00053545	0.0586218595622634	undirected	NA	Daf1
MMT00008970	MMT00054422	0.0645376064353251	undirected	NA	Mrc1
MMT00008970	MMT00059241	0.058621681685079	undirected	NA	Ehd3
MMT00008970	MMT00060760	0.173232658486627	undirected	NA	Chst7
MMT00008970	MMT00061484	0.107920790106504	undirected	NA	Dll4
MMT00008970	MMT00061509	0.0667105450445862	undirected	NA	Fabp4
MMT00008970	MMT00067156	0.173902878890552	undirected	NA	Emcn
MMT00008970	MMT00067525	0.0777821833203155	undirected	NA	Ddah2
MMT00008970	MMT00068509	0.192077015674074	undirected	NA	Oit3
MMT00008970	MMT00070201	0.10695207339262	undirected	NA	Icam2
MMT00008970	MMT00071976	0.163186883324771	undirected	NA	AI173486
MMT00008970	MMT00074488	0.0625818406318955	undirected	NA	Epb4.1l2
MMT00008970	MMT00074499	0.0701236049583734	undirected	NA	Rgs3
MMT00008970	MMT00075556	0.0869917868235989	undirected	NA	Tm4sf2
MMT00008970	MMT00076233	0.0691704063090324	undirected	NA	Nr2f1
MMT00008970	MMT00080695	0.0854505289075983	undirected	NA	9630050M13Rik
MMT00008970	MMT00081127	0.0665404803298528	undirected	NA	Gm644
MMT00008988	MMT00009824	0.0545013543915851	undirected	2810027O19Rik	Kif11
MMT00008988	MMT00011464	0.0938888156014992	undirected	2810027O19Rik	Rad51
MMT00008988	MMT00011887	0.0582293237047825	undirected	2810027O19Rik	Rbl1
MMT00008988	MMT00019167	0.0630079229734011	undirected	2810027O19Rik	2610039C10Rik
MMT00008988	MMT00020107	0.0760712301834737	undirected	2810027O19Rik	Cenph
MMT00008988	MMT00026450	0.0562884819695606	undirected	2810027O19Rik	Birc5
MMT00008988	MMT00026462	0.0735445401284594	undirected	2810027O19Rik	Mad2l1
MMT00008988	MMT00026734	0.0811589724509272	undirected	2810027O19Rik	Chek1
MMT00008988	MMT00027615	0.0769763344845594	undirected	2810027O19Rik	Tacc3
MMT00008988	MMT00028594	0.0539684459401873	undirected	2810027O19Rik	2310035M22Rik
MMT00008988	MMT00030234	0.05014077153436	undirected	2810027O19Rik	1700022L09Rik
MMT00008988	MMT00030255	0.0568159320021105	undirected	2810027O19Rik	Ccna2
MMT00008988	MMT00030746	0.0694262262945234	undirected	2810027O19Rik	2700084L22Rik
MMT00008988	MMT00033001	0.0545212260913098	undirected	2810027O19Rik	4930579G24Rik
MMT00008988	MMT00034383	0.0577478376411178	undirected	2810027O19Rik	F730047E07Rik
MMT00008988	MMT00034605	0.0649754023546833	undirected	2810027O19Rik	Hells
MMT00008988	MMT00036790	0.0717107531219267	undirected	2810027O19Rik	Racgap1
MMT00008988	MMT00043004	0.0671439434955549	undirected	2810027O19Rik	Asf1b
MMT00008988	MMT00047347	0.0504853051199668	undirected	2810027O19Rik	Lig1
MMT00008988	MMT00047964	0.0536975846772369	undirected	2810027O19Rik	Ect2
MMT00008988	MMT00049429	0.0509599893910655	undirected	2810027O19Rik	Uhrf1
MMT00008988	MMT00052629	0.0511468391188196	undirected	2810027O19Rik	E130314M08Rik
MMT00008988	MMT00052695	0.0581055778892758	undirected	2810027O19Rik	Proz
MMT00008988	MMT00052927	0.104031778486739	undirected	2810027O19Rik	Shcbp1
MMT00008988	MMT00055541	0.0532014948328277	undirected	2810027O19Rik	Rrm1
MMT00008988	MMT00058315	0.0796160292742898	undirected	2810027O19Rik	Mphosph1
MMT00008988	MMT00058618	0.0514156899587357	undirected	2810027O19Rik	Ccnb2
MMT00008988	MMT00061334	0.0652971846477095	undirected	2810027O19Rik	Anln
MMT00008988	MMT00063382	0.0762436684118927	undirected	2810027O19Rik	Mcm2
MMT00008988	MMT00064300	0.0554840556960196	undirected	2810027O19Rik	Cenpe
MMT00008988	MMT00065854	0.0619882122388053	undirected	2810027O19Rik	BC025462
MMT00008988	MMT00066001	0.0720035779109122	undirected	2810027O19Rik	Cdca1
MMT00008988	MMT00066813	0.0772676434489844	undirected	2810027O19Rik	Smc2l1
MMT00008988	MMT00068808	0.0648033853848331	undirected	2810027O19Rik	Mcm6
MMT00008988	MMT00069686	0.0625607452661917	undirected	2810027O19Rik	Mlr1
MMT00008988	MMT00072152	0.0646480297019163	undirected	2810027O19Rik	Pbk
MMT00008988	MMT00072904	0.0501893243394273	undirected	2810027O19Rik	2600005O03Rik
MMT00008988	MMT00072999	0.0693424484833216	undirected	2810027O19Rik	Mcm4
MMT00008988	MMT00075200	0.0531104082531891	undirected	2810027O19Rik	Atad2
MMT00008988	MMT00077765	0.0723143999541531	undirected	2810027O19Rik	5730547N13Rik
MMT00008988	MMT00079309	0.0690624104879115	undirected	2810027O19Rik	Exo1
MMT00008988	MMT00079343	0.0697962820800844	undirected	2810027O19Rik	2310031L18Rik
MMT00009272	MMT00015380	0.0627772534913386	undirected	9230112O05Rik	Sprr1a
MMT00009272	MMT00039459	0.0594916566791726	undirected	9230112O05Rik	Fsp27
MMT00009272	MMT00055441	0.0561865351487552	undirected	9230112O05Rik	Tax1bp3
MMT00009272	MMT00056866	0.084612171822559	undirected	9230112O05Rik	Anxa5
MMT00009272	MMT00067823	0.0674621184067499	undirected	9230112O05Rik	Anxa2
MMT00009272	MMT00078851	0.0627635794068335	undirected	9230112O05Rik	F7
MMT00009301	MMT00009824	0.101444643162776	undirected	Topbp1	Kif11
MMT00009301	MMT00010410	0.0722245325145285	undirected	Topbp1	Mcm3
MMT00009301	MMT00010417	0.106230277162275	undirected	Topbp1	Ttk
MMT00009301	MMT00011464	0.146086361108602	undirected	Topbp1	Rad51
MMT00009301	MMT00011856	0.139595198052027	undirected	Topbp1	Tcf19
MMT00009301	MMT00011887	0.0549058961467908	undirected	Topbp1	Rbl1
MMT00009301	MMT00012512	0.102863876667412	undirected	Topbp1	Mki67
MMT00009301	MMT00015199	0.109983288420077	undirected	Topbp1	Sgol1
MMT00009301	MMT00015626	0.133048349920779	undirected	Topbp1	2610510J17Rik
MMT00009301	MMT00017895	0.113305134553483	undirected	Topbp1	Ris2
MMT00009301	MMT00017989	0.105187190799877	undirected	Topbp1	Stmn1
MMT00009301	MMT00018081	0.0953933850195604	undirected	Topbp1	Kntc2
MMT00009301	MMT00018506	0.10112587556521	undirected	Topbp1	Plk1
MMT00009301	MMT00019167	0.0628799208957391	undirected	Topbp1	2610039C10Rik
MMT00009301	MMT00020107	0.133003585840244	undirected	Topbp1	Cenph
MMT00009301	MMT00021508	0.0742512223405925	undirected	Topbp1	AW260467
MMT00009301	MMT00022605	0.142758074857213	undirected	Topbp1	Mcm5
MMT00009301	MMT00023318	0.10052029853817	undirected	Topbp1	Kntc1
MMT00009301	MMT00023864	0.0670316622650751	undirected	Topbp1	6720460F02Rik
MMT00009301	MMT00025658	0.0740334943288413	undirected	Topbp1	Melk
MMT00009301	MMT00025972	0.0708357845914674	undirected	Topbp1	Knsl7
MMT00009301	MMT00026166	0.0854398412106445	undirected	Topbp1	AA545217
MMT00009301	MMT00026450	0.120395798877499	undirected	Topbp1	Birc5
MMT00009301	MMT00026462	0.10918830971967	undirected	Topbp1	Mad2l1
MMT00009301	MMT00026734	0.128487565019259	undirected	Topbp1	Chek1
MMT00009301	MMT00027615	0.159309661306248	undirected	Topbp1	Tacc3
MMT00009301	MMT00028594	0.0577110365852961	undirected	Topbp1	2310035M22Rik
MMT00009301	MMT00029780	0.102609332131302	undirected	Topbp1	2610036L13Rik
MMT00009301	MMT00030234	0.120083884717275	undirected	Topbp1	1700022L09Rik
MMT00009301	MMT00030255	0.122341533149193	undirected	Topbp1	Ccna2
MMT00009301	MMT00030413	0.0510259399455444	undirected	Topbp1	Ddit4l
MMT00009301	MMT00030746	0.111794731048034	undirected	Topbp1	2700084L22Rik
MMT00009301	MMT00032264	0.0916747184281271	undirected	Topbp1	Nek2
MMT00009301	MMT00033001	0.0950040798996848	undirected	Topbp1	4930579G24Rik
MMT00009301	MMT00034383	0.139095438492702	undirected	Topbp1	F730047E07Rik
MMT00009301	MMT00034407	0.124569968438944	undirected	Topbp1	NA
MMT00009301	MMT00034605	0.107648164244705	undirected	Topbp1	Hells
MMT00009301	MMT00035225	0.0551200448255058	undirected	Topbp1	Gsta2
MMT00009301	MMT00036790	0.145759764573837	undirected	Topbp1	Racgap1
MMT00009301	MMT00037097	0.133804769260613	undirected	Topbp1	Timeless
MMT00009301	MMT00039457	0.0552900851733842	undirected	Topbp1	2600017H08Rik
MMT00009301	MMT00041229	0.0638581422926046	undirected	Topbp1	Mad2l1
MMT00009301	MMT00043004	0.136305107510583	undirected	Topbp1	Asf1b
MMT00009301	MMT00044983	0.103407715422415	undirected	Topbp1	NA
MMT00009301	MMT00046909	0.0746514636706278	undirected	Topbp1	5430413I02Rik
MMT00009301	MMT00047216	0.0521049449451141	undirected	Topbp1	2410030K01Rik
MMT00009301	MMT00047347	0.121018518032256	undirected	Topbp1	Lig1
MMT00009301	MMT00047964	0.0721007494358279	undirected	Topbp1	Ect2
MMT00009301	MMT00049429	0.125658298953527	undirected	Topbp1	Uhrf1
MMT00009301	MMT00050107	0.0910070377086164	undirected	Topbp1	Trip13
MMT00009301	MMT00050815	0.0715748114030501	undirected	Topbp1	4632434I11Rik
MMT00009301	MMT00052629	0.113473393334481	undirected	Topbp1	E130314M08Rik
MMT00009301	MMT00052927	0.17425615517495	undirected	Topbp1	Shcbp1
MMT00009301	MMT00054513	0.108251475339762	undirected	Topbp1	D4Ertd421e
MMT00009301	MMT00055454	0.113923799494052	undirected	Topbp1	Stk6
MMT00009301	MMT00055541	0.138620107307412	undirected	Topbp1	Rrm1
MMT00009301	MMT00055810	0.115279756439749	undirected	Topbp1	BC004701
MMT00009301	MMT00056001	0.081224409050066	undirected	Topbp1	Pole2
MMT00009301	MMT00056866	0.0585824781195197	undirected	Topbp1	Anxa5
MMT00009301	MMT00058315	0.130103253850418	undirected	Topbp1	Mphosph1
MMT00009301	MMT00058618	0.106413089192031	undirected	Topbp1	Ccnb2
MMT00009301	MMT00058765	0.14572163260378	undirected	Topbp1	Pole
MMT00009301	MMT00060309	0.116792822406347	undirected	Topbp1	Chtf18
MMT00009301	MMT00061334	0.0874181820411236	undirected	Topbp1	Anln
MMT00009301	MMT00063382	0.117909300960184	undirected	Topbp1	Mcm2
MMT00009301	MMT00064300	0.118472880337443	undirected	Topbp1	Cenpe
MMT00009301	MMT00065854	0.141406852196735	undirected	Topbp1	BC025462
MMT00009301	MMT00066001	0.147167821160675	undirected	Topbp1	Cdca1
MMT00009301	MMT00066813	0.0997336676372463	undirected	Topbp1	Smc2l1
MMT00009301	MMT00067823	0.0522026263810097	undirected	Topbp1	Anxa2
MMT00009301	MMT00068013	0.0957464973175462	undirected	Topbp1	Ccnb1
MMT00009301	MMT00068808	0.135740200213173	undirected	Topbp1	Mcm6
MMT00009301	MMT00069111	0.0939937258248254	undirected	Topbp1	BC034753
MMT00009301	MMT00069686	0.103056240481493	undirected	Topbp1	Mlr1
MMT00009301	MMT00069799	0.0962082712782718	undirected	Topbp1	Calmbp1
MMT00009301	MMT00071357	0.105526689945812	undirected	Topbp1	AW209059
MMT00009301	MMT00071378	0.09838794146232	undirected	Topbp1	2610002D18Rik
MMT00009301	MMT00072152	0.0898373665325828	undirected	Topbp1	Pbk
MMT00009301	MMT00072904	0.125729850724126	undirected	Topbp1	2600005O03Rik
MMT00009301	MMT00072999	0.103750837843304	undirected	Topbp1	Mcm4
MMT00009301	MMT00075200	0.109675073486493	undirected	Topbp1	Atad2
MMT00009301	MMT00076421	0.110838420580165	undirected	Topbp1	2310043D08Rik
